id,imageurl,uri,titel,width,height
ddd-010962965-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962965-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962965:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-11-02 pagina 23",668,3221
ddd-010962971-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962971-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962971:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-11-09 pagina 22",649,3190
ddd-010962977-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962977-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962977:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-11-16 pagina 23",653,3081
ddd-010962983-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962983-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962983:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-11-23 pagina 25",668,3151
ddd-010963007-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010963007-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963007:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-12-21 pagina 22",1278,3298
ddd-010963012-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010963012-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963012:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-12-28 pagina 14",501,2636
ddd-010963162-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963162-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963162:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-01-04 pagina 22",655,2937
ddd-010963168-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963168-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963168:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-01-11 pagina 24",672,3118
ddd-010963123-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963123-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963123:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-01-18 pagina 22",661,3187
ddd-010963129-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963129-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963129:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-01-25 pagina 24",674,2749
ddd-010963135-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963135-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963135:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-02-01 pagina 26",660,2978
ddd-010963141-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963141-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963141:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-02-08 pagina 23",647,3060
ddd-010963147-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963147-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963147:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-02-15 pagina 24",650,2922
ddd-010963153-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963153-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963153:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-02-22 pagina 25",664,3147
ddd-010963159-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963159-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963159:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-03-01 pagina 24",666,3203
ddd-010963174-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963174-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963174:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-03-08 pagina 25",652,3303
ddd-010963179-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963179-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963179:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-03-15 pagina 28",656,3303
ddd-010963190-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963190-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963190:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-03-29 pagina 24",670,3212
ddd-010963240-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963240-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963240:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-04-05 pagina 25",644,3313
ddd-010963246-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963246-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963246:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-04-12 pagina 26",658,2997
ddd-010963252-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963252-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963252:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-04-19 pagina 25",669,3053
ddd-010963195-mpeg21-p031.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963195-mpeg21-p031.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963195:mpeg21:p031,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-05-03 pagina 31",655,3195
ddd-010963200-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963200-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963200:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-05-10 pagina 26",669,3076
ddd-010963205-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963205-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963205:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-05-17 pagina 22",652,2954
ddd-010963211-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963211-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963211:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-05-24 pagina 24",664,2856
ddd-010963217-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963217-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963217:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-05-31 pagina 26",655,2720
ddd-010963223-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963223-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963223:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-06-07 pagina 23",665,2745
ddd-010963229-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963229-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963229:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-06-14 pagina 29",655,2621
ddd-010963238-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963238-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963238:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-06-21 pagina 27",681,2784
ddd-010963276-mpeg21-p030.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963276-mpeg21-p030.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963276:mpeg21:p030,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-07-05 pagina 30",623,2760
ddd-010963282-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963282-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963282:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-07-12 pagina 25",655,2917
ddd-010963288-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963288-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963288:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-07-19 pagina 20",657,2775
ddd-010963300-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963300-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963300:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-08-02 pagina 20",656,2641
ddd-010963312-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963312-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963312:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-08-16 pagina 22",660,2669
ddd-010963318-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963318-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963318:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-08-23 pagina 24",655,2771
ddd-010963343-mpeg21-p033.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963343-mpeg21-p033.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963343:mpeg21:p033,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-09-21 pagina 33",653,2754
ddd-010963337-mpeg21-p034.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963337-mpeg21-p034.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963337:mpeg21:p034,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-09-14 pagina 34",669,2844
ddd-010963351-mpeg21-p033.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963351-mpeg21-p033.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963351:mpeg21:p033,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-10-05 pagina 33",657,2604
ddd-010963357-mpeg21-p063.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963357-mpeg21-p063.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963357:mpeg21:p063,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-10-12 pagina 63",620,2505
ddd-010963369-mpeg21-p032.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963369-mpeg21-p032.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963369:mpeg21:p032,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-10-26 pagina 32",673,2516
ddd-010963381-mpeg21-p030.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963381-mpeg21-p030.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963381:mpeg21:p030,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-11-09 pagina 30",662,3187
ddd-010963392-mpeg21-p045.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963392-mpeg21-p045.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963392:mpeg21:p045,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-11-23 pagina 45",687,2729
ddd-010963399-mpeg21-p030.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963399-mpeg21-p030.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963399:mpeg21:p030,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-11-30 pagina 30",691,2589
ddd-010963405-mpeg21-p032.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963405-mpeg21-p032.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963405:mpeg21:p032,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-12-07 pagina 32",679,2781
ddd-010963411-mpeg21-p035.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963411-mpeg21-p035.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963411:mpeg21:p035,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-12-14 pagina 35",659,2752
ddd-010963417-mpeg21-p034.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963417-mpeg21-p034.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963417:mpeg21:p034,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-12-21 pagina 34",655,2969
ddd-010963421-mpeg21-p006.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1989/ddd-010963421-mpeg21-p006.jpg,https://resolver.kb.nl/resolve?urn=ddd:010963421:mpeg21:p006,"Het vrĳe volk : democratisch-socialistisch dagblad van 1989-12-28 pagina 6",495,2089
KBNRC01-000028916-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/KBNRC01-000028916-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=KBNRC01:000028916:mpeg21:p018,"NRC Handelsblad van 1981-11-11 pagina 18",941,1713
ddd-010960725-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960725-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960725:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-01-07 pagina 18",490,2684
ddd-010960733-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960733-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960733:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-01-14 pagina 20",488,2595
ddd-010960742-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960742-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960742:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-01-21 pagina 16",492,2622
ddd-010960754-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960754-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960754:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-01-28 pagina 18",503,2506
ddd-010960760-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960760-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960760:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-02-04 pagina 28",486,2537
ddd-010960766-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960766-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960766:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-02-11 pagina 20",507,2370
ddd-010960772-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960772-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960772:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-02-18 pagina 18",502,2749
ddd-010960778-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960778-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960778:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-02-25 pagina 18",508,2829
ddd-010960784-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960784-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960784:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-03-04 pagina 16",507,2762
ddd-010960790-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960790-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960790:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-03-11 pagina 20",491,2848
ddd-010960795-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960795-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960795:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-03-18 pagina 20",499,2986
ddd-010960801-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960801-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960801:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-03-25 pagina 22",493,3013
ddd-010960807-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960807-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960807:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-04-01 pagina 23",489,2829
ddd-010960813-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960813-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960813:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-04-08 pagina 24",491,2905
ddd-010960820-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960820-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960820:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-04-15 pagina 20",960,1733
ddd-010960825-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960825-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960825:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-04-22 pagina 20",501,2833
ddd-010960831-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960831-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960831:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-04-29 pagina 22",500,2755
ddd-010960837-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960837-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960837:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-05-06 pagina 26",495,2690
ddd-010960843-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960843-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960843:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-05-13 pagina 16",488,2850
ddd-010960849-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960849-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960849:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-05-20 pagina 18",501,2914
ddd-010960855-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960855-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960855:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-05-27 pagina 28",510,2724
ddd-010960860-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960860-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960860:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-06-03 pagina 22",490,2859
ddd-010960865-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960865-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960865:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-06-10 pagina 14",978,2494
ddd-010960871-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960871-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960871:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-06-17 pagina 16",507,2820
ddd-010960877-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960877-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960877:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-06-24 pagina 14",511,2851
ddd-010960883-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960883-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960883:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-07-01 pagina 16",499,2874
ddd-010960889-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960889-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960889:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-07-08 pagina 14",965,1486
ddd-010960895-mpeg21-p012.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960895-mpeg21-p012.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960895:mpeg21:p012,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-07-15 pagina 12",507,2969
ddd-010960901-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960901-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960901:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-07-22 pagina 14",991,2006
ddd-010960907-mpeg21-p016.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960907-mpeg21-p016.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960907:mpeg21:p016,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-07-29 pagina 16",511,3231
ddd-010960913-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960913-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960913:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-08-05 pagina 14",505,3231
ddd-010960913-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960913-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960913:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-08-05 pagina 14",505,3231
ddd-010960919-mpeg21-p014.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960919-mpeg21-p014.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960919:mpeg21:p014,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-08-12 pagina 14",524,3225
ddd-010960925-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960925-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960925:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-08-19 pagina 21",489,2956
ddd-010960931-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960931-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960931:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-08-26 pagina 20",511,3241
ddd-010960937-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960937-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960937:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-09-02 pagina 27",494,3236
ddd-010960943-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960943-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960943:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-09-09 pagina 24",510,3254
ddd-010960955-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960955-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960955:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-09-23 pagina 26",515,3241
ddd-010960961-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960961-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960961:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-09-30 pagina 26",500,3005
ddd-010960967-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960967-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960967:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-10-07 pagina 29",471,2944
ddd-010960973-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960973-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960973:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-10-14 pagina 26",497,2972
ddd-010960979-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1981/ddd-010960979-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010960979:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1981-10-21 pagina 24",506,3250
